StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,School_name,Teacher_name,Birth_date,Sex,Grade,K_1,K_2,K_3,K_4,K_5,K_6,K_7,K_8,K_9,K_10,K_11,K_12,K_13,K_14,K_15,K_16,K_17,K_18,K_19,K_20,K_21,K_22,K_23,K_24,K_25,K_26,K_27,K_28,K_29,K_30,K_31,K_32,K_33,K_34,AVI_1,AVI_2,AVI_3,AVI_4,AVI_5,AVI_6,AVI_7,AVI_8,AVI_9,AVI_10,AVI_11,AVI_12,AVI_13,AVI_14,AVI_15,AVI_16,AVI_17,AVI_18,AVI_19,AVI_20,AVI_21,AVI_22,AVI_23,AVI_24,AVI_25,AVI_26,AVI_27,AVI_28,AVI_29,AVI_30,AVI_31,AVI_32,AVI_33,AVI_34,AVI_35,AVI_36,AVI_37,AVI_38,AVI_39,AVI_40,AVI_41,AVI_42,AVI_43,AVI_44,AVI_45,AVI_46,AVI_47,AVI_48,AVI_49,AVI_50,AVI_51,AVI_52,AVI_53,AVI_54,AVI_55,AVI_56,AVI_57,AVI_58,AVI_59,AVI_60,AVI_61,AVI_62,AVI_63,AVI_64,AVI_65,AVI_66,AVI_67,AVI_68,AVI_69,AVI_70,BI_P1_1,BI_P1_2,BI_P1_3,BI_P1_4,BI_P1_5,BI_P1_6,BI_P1_7,BI_P1_8,BI_P1_9,BI_P1_10,BI_P1_11,BI_P1_12,BI_P1_13,BI_P1_14,BI_P1_15,BI_P1_16,BI_P1_17,BI_P1_18,BI_P1_19,BI_P1_20,BI_P1_21,BI_P1_22,BI_P1_23,BI_P1_24,BI_P2a_1,BI_P2a_2,BI_P2a_3,BI_P2a_4,BI_P2a_5,BI_P2a_6,BI_P2a_7,BI_P2a_8,BI_P2a_9,BI_P2a_10,BI_P2a_11,BI_P2a_12,BI_P2a_13,BI_P2a_14,BI_P2b_1,BI_P2b_2,BI_P2b_3,BI_P2b_4,BI_P3_1,BI_P3_2,BI_P4_1_1,BI_P4_2_1,BI_P4_3_1,BI_P4_4_1,Q47_1_1,Q47_2_1,Q47_3_1,Q47_4_1,Q47_5_1,Q47_6_1
2019-07-10 19:52,2019-07-10 19:52,2,,100,0,1,2019-07-10 19:52,R_db8X4000VpNlRqJ,,,,,48.4992981,-123.4002991,test,,Natoque euismod duis tempor aenean dignissim lorem ridiculus quam montes! Blandit fringilla interdum. Ligula facilisis.,Cras pretium purus purus proin pharetra nonummy eu bibendum enim. A quam.,Quam ipsum elit posuere? Primis metus proin mattis lorem eros tincidunt commodo.,2,2,1,5,1,4,4,2,2,1,1,4,5,5,1,1,2,3,2,4,1,2,5,2,5,4,2,2,1,2,5,2,1,2,4,4,3,2,1,5,4,1,1,1,3,2,2,3,1,4,2,1,4,4,1,2,1,1,4,4,4,3,3,4,4,4,1,3,4,5,3,3,4,3,1,4,3,4,1,2,4,5,4,1,4,3,4,4,4,5,1,4,3,5,3,5,3,5,5,4,1,3,2,4,1,5,3,6,5,1,3,3,3,4,4,2,4,1,1,4,2,6,2,6,3,1,4,5,4,3,2,2,4,1,2,4,5,2,2,3,2,1,3,4,3,4,4,2,2,2,Vehicula culpa non sagittis odio magna aliquet a diam volutpat nec nullam pellentesque maecenas.,Natoque pretium eleifend facilisis malesuada fringilla? Ridiculus tempor. Purus. Iaculis.,Facilisis cras gravida vulputate sed amet justo facilisis eleifend vestibulum.,Suscipit id. Placerat. Suspendisse tortor porta justo accumsan. Placerat diam aenean.,"Est ante, sodales magnis sapien risus tellus bibendum dui potenti felis nibh vehicula.","Orci ante. Tincidunt! Ullamcorper vitae a eleifend, dui? Rhoncus? Dolorem fusce dolor pellentesque.",Volutpat? Atque praesent tortor posuere luctus fringilla. Ullamcorper amet lorem. Odio dolor dui viverra.,Magnis luctus augue rutrum. Turpis fringilla commodo potenti magnis! Vel.,"Sollicitudin justo, vel nulla. Faucibus, et, elementum magnis sodales maecenas nunc. Augue mi phasellus vivamus.",Urna venenatis elit est. Posuere morbi temporibus curabitur interdum. Sit suscipit.
2019-07-10 19:52,2019-07-10 19:52,2,,100,0,1,2019-07-10 19:52,R_b4w1B22lnseKSQR,,,,,48.4992981,-123.4002991,test,,Eleifend velit iaculis culpa. Mi nec? Suspendisse mauris per? Arcu orci sapien.,Quis malesuada ultricies? Nullam facilisis odio proin tempus orci proin amet eros diam.,"Neque, pretium! Lacus ultricies sagittis. Laoreet sagittis. Dapibus elementum mattis vel dolorem ridiculus nec.",1,2,3,5,2,3,5,5,3,1,3,2,3,4,2,1,1,1,4,1,4,2,2,1,4,2,2,3,4,3,5,3,3,4,3,3,2,1,3,5,2,1,1,2,5,4,2,5,2,4,1,1,2,3,5,5,3,1,1,5,1,1,5,1,3,1,1,5,4,4,2,2,1,5,4,4,1,1,1,2,3,1,5,5,3,3,1,3,3,1,4,3,5,2,5,3,2,1,1,1,2,4,1,3,2,1,2,5,2,5,3,5,4,6,3,3,4,2,6,3,6,5,1,3,5,3,3,2,4,6,1,1,3,2,3,5,3,2,4,2,1,2,5,3,2,2,2,2,2,1,Consequat pharetra sagittis pharetra iaculis vehicula pellentesque accumsan nullam urna a praesent vestibulum.,"In, molestie suscipit purus atque neque pede curabitur facilisi vivamus vel. Phasellus elit accusamus.",Potenti magna amet pharetra elementum. Proin magna proin auctor viverra lectus faucibus velit vulputate sem.,Dolorem odio ab? Ultricies est tortor nulla lorem interdum eget aliquet? Accumsan ante arcu porta.,Orci potenti odio fusce! Imperdiet facilisis duis aliquet at morbi dui tempor consequat? Culpa.,Proin vehicula dolor! Aliquam fusce curabitur rutrum et dolorem? Arcu orci sem vulputate aliquam vel.,"Vivamus tempor ligula aliquam enim proin nullam eleifend proin scelerisque, egestas per fusce sollicitudin aliquam.","Interdum. Elementum sapien neque ut magnis? Nibh dolor, iaculis sagittis nulla.","Consequat pede! Nonummy duis in accusamus ipsum elementum, molestie tellus dui integer. Consectetuer molestie.","Tempor justo interdum culpa dolor velit, molestie dapibus aliquam ipsum velit. Lectus porta mi velit."
2019-07-10 19:52,2019-07-10 19:52,2,,100,0,1,2019-07-10 19:52,R_bavUjBk477eUjTT,,,,,48.4992981,-123.4002991,test,,"Suspendisse temporibus dolorem? Magnis wisi elit diam volutpat, eu fusce potenti ac eros orci tempus.","Suscipit ut ab. Enim neque potenti commodo eleifend eget. Magna nunc, integer commodo.",Quis malesuada mauris arcu leo. Natoque leo et euismod euismod.,2,2,1,1,4,3,2,3,2,4,3,5,2,2,4,5,4,5,4,2,3,5,3,1,5,3,4,5,5,2,5,3,3,1,4,1,5,2,5,1,2,5,2,3,4,1,5,3,2,2,2,2,5,4,2,2,4,2,1,2,2,1,4,3,2,4,1,5,4,5,1,2,1,5,4,1,5,2,1,2,3,2,4,2,5,5,1,2,3,1,4,4,2,1,4,5,5,5,2,4,4,2,3,2,2,4,4,5,2,2,4,4,5,4,4,3,5,5,3,2,3,1,1,5,1,4,4,4,6,4,5,4,1,3,3,2,4,5,5,5,1,5,1,2,4,1,3,3,1,2,Turpis pretium primis metus malesuada! Tincidunt scelerisque tincidunt. A tellus sit pede donec.,Integer proin sollicitudin viverra mi suscipit ultricies auctor aenean tempus massa nunc.,Ut elementum! Suscipit ligula culpa ab tempora mattis magnis? Diam. A ab posuere.,Temporibus velit porta fusce odio ut ab suspendisse. Cras phasellus dui suspendisse eget aliquam velit.,Massa leo? Egestas turpis non wisi ridiculus et nibh quam. Porta? Natoque! Diam.,Accumsan neque risus ante tempor fringilla proin consequat viverra wisi? Porta vel id.,"Facilisi vulputate mattis euismod scelerisque dignissim dignissim sollicitudin? Quis sed et, at.",Felis consequat convallis orci egestas atque phasellus accusamus. Interdum interdum? Venenatis nullam.,Nonummy neque magnis iaculis nullam vehicula ridiculus temporibus etiam est. Turpis morbi? Dapibus vestibulum? Ante.,Vestibulum lectus nunc turpis tempora dui ultrices accusamus donec convallis ullamcorper.
2019-07-10 19:52,2019-07-10 19:52,2,,100,1,1,2019-07-10 19:52,R_0TzCClWUC8CjpOd,,,,,48.4992981,-123.4002991,test,,"Sed. Malesuada vitae, maecenas! Facilisi et vulputate vehicula! Gravida velit curabitur nec aliquam et.","Duis. Pellentesque proin! Neque ante? Dignissim, vivamus? Ac integer nec per ante.",Consequat? Neque? Potenti egestas. Rhoncus temporibus malesuada sagittis sed egestas lorem laoreet? Ultrices.,1,3,1,3,,3,3,5,4,5,3,4,2,1,2,1,4,4,4,2,1,3,2,5,1,2,2,5,1,2,4,5,4,5,5,5,5,1,4,3,3,3,4,2,3,1,4,5,4,4,4,5,3,4,4,3,5,2,5,5,5,4,3,2,3,3,4,3,4,3,1,5,3,3,5,4,5,4,1,1,4,5,4,1,1,4,2,1,3,4,2,1,3,4,2,5,3,3,4,2,5,2,3,5,3,2,5,3,3,3,1,2,1,1,4,1,1,6,3,1,4,2,6,5,3,1,5,1,5,3,2,3,4,5,5,5,1,2,5,3,1,1,4,5,1,1,5,3,2,2,Rhoncus nibh lacus purus eget praesent commodo odio pretium. Sodales? Eros montes.,Ultricies ante atque fermentum iaculis? Est integer potenti maecenas pretium tempus urna at fermentum cursus.,"Curabitur vehicula. Blandit ipsum facilisi aliquam sodales at. Turpis, dignissim ligula imperdiet blandit.",Atque mi curabitur amet auctor dapibus aliquam commodo volutpat vehicula sed tempora.,"Orci sit, diam cursus ridiculus vel dictumst lectus? Tortor sed erat volutpat cursus elementum, fringilla.","Fermentum, per euismod odio fringilla mauris faucibus scelerisque nonummy. Mattis auctor.",Venenatis quis ab. Fermentum arcu massa rhoncus felis dictumst integer.,"Magna? In primis bibendum elit, sem turpis cursus mattis, laoreet suscipit accumsan! Luctus id.","Ullamcorper pede rutrum? Cras. Facilisi, turpis temporibus convallis. Suscipit justo pretium per.",Sodales culpa tempor facilisi diam et suspendisse tincidunt montes sollicitudin morbi.
2019-07-10 19:52,2019-07-10 19:52,2,,100,0,1,2019-07-10 19:52,R_7TXqCUw9LKY9u1D,,,,,48.4992981,-123.4002991,test,,Eleifend. Eu in iaculis sem. Ante ligula posuere rhoncus sagittis felis.,"Pretium faucibus, nunc ultrices! Placerat dignissim augue elit vivamus, vivamus. Eget sagittis. Ante augue nullam.","Platea aliquam elementum suspendisse diam vitae potenti viverra. Orci sed! Ab! Tincidunt. Maecenas, dignissim neque.",2,3,2,5,,3,3,2,2,1,4,2,4,4,4,5,3,3,2,4,2,5,4,1,1,3,1,5,5,4,5,3,5,2,2,1,4,1,5,5,4,4,5,5,2,4,5,4,1,5,1,5,1,2,4,1,5,2,3,3,3,1,2,2,3,1,3,2,4,1,4,5,3,2,5,3,1,1,3,3,1,3,2,5,4,2,3,1,4,3,5,2,2,2,4,5,1,2,1,5,3,1,4,2,2,4,5,6,6,5,6,6,3,3,6,6,5,6,6,6,6,4,2,6,6,5,3,6,4,1,4,1,1,3,4,5,5,4,4,1,2,3,2,2,2,1,1,5,2,1,Etiam ac massa in fringilla? Vivamus temporibus. Sapien sit! Eleifend tincidunt est. Eros pellentesque donec.,Neque primis? Augue metus dapibus vulputate mi! Nunc. Etiam orci eros faucibus dolorem.,Id proin sodales arcu cras amet? In. Justo lectus ligula tincidunt molestie.,Sagittis. Scelerisque laoreet! Egestas sed wisi vel. Id primis mi morbi.,Molestie etiam. Eget lacus enim porta. Cursus nonummy volutpat neque. Accusamus? Ante fermentum placerat luctus.,"Egestas et metus, aliquam mi eu auctor non orci platea! Platea lacus ultrices sapien ligula.","Tempus tempus? Praesent elit imperdiet imperdiet temporibus, pellentesque fusce. Pede aliquet ultrices sed vulputate. Maecenas.",Temporibus leo dolor aliquet malesuada placerat commodo suspendisse viverra iaculis. Aenean.,Porta proin suspendisse magna? Eleifend massa enim. Ultrices tincidunt. Leo pharetra facilisis rutrum aliquet.,"Odio placerat bibendum accusamus. Id auctor euismod malesuada, vehicula fringilla fusce, quam."
2019-07-10 19:52,2019-07-10 19:52,2,,100,0,1,2019-07-10 19:52,R_09eYWz8uqnw49db,,,,,48.4992981,-123.4002991,test,,Felis auctor amet dictumst gravida molestie montes. Eu posuere dignissim.,"Tempor. Nec. Dui per mattis bibendum sodales cras. Aliquet, nibh, proin euismod tellus quam sollicitudin.",Volutpat diam ligula fringilla eu elementum ullamcorper interdum accumsan. Posuere.,2,2,3,5,4,4,5,5,2,4,2,3,2,2,2,3,2,5,4,2,3,1,4,2,2,1,2,1,1,2,5,2,3,2,4,2,3,2,4,1,2,5,4,1,4,4,3,3,5,3,3,3,2,2,3,4,3,4,4,3,4,4,4,5,3,4,4,4,1,2,2,4,4,1,5,1,3,4,2,5,5,5,2,3,4,1,4,3,4,1,5,5,2,1,2,1,5,3,4,3,4,4,2,4,4,1,5,6,6,1,5,6,1,4,6,6,2,4,4,1,5,3,6,3,4,2,5,2,2,5,5,4,3,2,2,3,1,4,4,1,5,5,3,1,1,1,4,3,1,2,Dolor! Facilisi enim sollicitudin porttitor ac curabitur urna non laoreet.,"Facilisi! Mauris sapien iaculis! Enim commodo, rhoncus donec egestas, commodo luctus mattis.",Enim quis ac aenean volutpat mi. Magnis facilisi ultrices ridiculus dolor. Vulputate placerat? Praesent.,"Mi pellentesque orci ut dui etiam, nibh. Dignissim temporibus dapibus tempus sodales.",Pede id? Rhoncus odio sem maecenas bibendum. Ut! Posuere? Fusce.,"Enim! Dictumst. Pretium viverra posuere egestas duis, sodales dolorem urna quam.",Curabitur primis aenean ultricies! Elit urna nullam nulla? Aenean. Temporibus magna.,Leo per pede? Consequat. Rutrum venenatis luctus primis! Iaculis per ab gravida.,Integer eu placerat amet mauris fermentum wisi. Eu porttitor montes per venenatis? Ut! Amet.,"Scelerisque dapibus et egestas, per odio. Atque tempus primis nullam ullamcorper fringilla. Placerat."
2019-07-10 19:52,2019-07-10 19:52,2,,100,1,1,2019-07-10 19:52,R_b1QE0XP7oaQtQqx,,,,,48.4992981,-123.4002991,test,,Donec imperdiet temporibus aliquet. Enim sem pharetra et suspendisse tempora per? Tempor vel.,Etiam sit tempus? Phasellus potenti donec sed! Vivamus dolor per dui eget in. Tincidunt enim.,Malesuada accusamus. Luctus suscipit! Porttitor sagittis vestibulum fermentum purus accusamus ridiculus viverra. Wisi placerat.,1,2,1,5,2,4,5,3,1,5,5,4,1,5,3,1,2,4,3,2,3,5,2,1,5,2,2,2,2,1,2,1,5,4,3,2,1,5,3,3,2,1,2,5,2,4,5,5,5,1,3,5,4,5,4,3,4,2,2,1,2,2,4,3,5,3,3,2,2,3,1,2,4,2,5,4,4,2,5,5,4,5,3,1,4,3,4,4,2,1,2,5,4,2,3,1,4,2,4,1,1,2,3,3,2,1,6,5,4,1,4,4,4,5,4,3,1,4,6,5,3,5,6,2,2,3,6,4,3,6,5,4,5,4,3,4,2,1,5,4,5,4,5,1,4,4,2,5,2,2,Vitae proin! Fusce ligula metus! Accusamus! Pretium aenean. Primis placerat elit.,Bibendum nullam! Id primis pellentesque felis! Integer rutrum diam eu ipsum.,"Accumsan a ac? Elit nonummy eu sagittis, turpis at lacus leo elementum iaculis.","Dui tellus. Blandit sed, aenean dictumst pharetra nec, malesuada, turpis natoque maecenas nibh! Erat suscipit.","Faucibus ac accumsan in bibendum mauris felis proin dolor. Rhoncus, imperdiet. Vehicula montes.",Facilisi pretium ultrices suspendisse ante ante platea commodo primis quam magnis ante.,Vitae? Enim aenean vehicula montes mauris sapien atque pellentesque ac lorem.,"Dapibus neque? Vitae nulla tellus ridiculus culpa, tempora curabitur justo fusce natoque.",Euismod non eros primis non! Eget orci auctor ullamcorper duis.,Vehicula sapien montes commodo vulputate maecenas dui urna quis lectus massa lectus turpis. Ullamcorper iaculis.
2019-07-10 19:52,2019-07-10 19:52,2,,100,0,1,2019-07-10 19:52,R_1MoEp8NtzzfsJOl,,,,,48.4992981,-123.4002991,test,,"Mi posuere atque ac tempor arcu! Sed, maecenas. Fermentum erat.","Integer vel. Sollicitudin eu vulputate per metus porta mi odio, quis! Fringilla morbi culpa integer.",Potenti egestas porttitor nullam dapibus phasellus vivamus lectus dui? Sed tortor. Blandit.,2,2,1,1,3,3,4,5,2,1,1,5,2,4,4,5,4,4,2,4,2,4,3,2,3,2,4,5,1,1,3,4,5,2,5,1,1,3,5,1,4,1,1,1,3,3,3,2,4,4,4,1,1,1,1,4,3,2,5,2,2,2,1,3,5,1,1,5,2,5,4,5,2,2,5,3,2,1,4,3,2,1,5,5,3,3,5,3,2,3,1,2,2,3,4,5,4,1,1,1,5,3,3,3,4,1,5,1,2,4,5,4,1,5,5,5,1,6,5,3,5,1,6,5,5,3,3,4,1,2,2,4,2,1,4,5,1,4,1,1,2,4,3,4,1,5,3,4,1,2,Dapibus tincidunt? Ab at etiam! Urna blandit accusamus ligula! Ullamcorper.,Suscipit viverra accumsan! Ullamcorper malesuada primis eros ipsum praesent. Etiam porta accusamus neque nonummy fusce.,"Imperdiet quis tincidunt pretium sagittis amet bibendum, nec volutpat ligula auctor. In proin platea.",Phasellus platea et integer massa et sodales egestas. Sapien rhoncus.,Accumsan dolorem pretium maecenas. Egestas tempor? Fusce nulla vehicula. Enim nonummy integer duis. Consequat.,Posuere fermentum convallis et blandit sollicitudin dictumst nec proin facilisi vehicula mi potenti non.,"Ut neque rutrum magnis dui fringilla montes iaculis accumsan diam, etiam quis dapibus.","Nibh temporibus euismod, ut euismod phasellus suspendisse sit lectus per ultrices ligula.",Mauris ipsum suscipit. Augue consequat integer proin urna ultricies nulla interdum.,Cras mauris dolorem tempora? Orci eros maecenas mauris velit? Primis sem porta nec pellentesque.
2019-07-10 19:52,2019-07-10 19:52,2,,100,0,1,2019-07-10 19:52,R_42yBNMVAmRSA22N,,,,,48.4992981,-123.4002991,test,,"Rhoncus platea non! Sollicitudin placerat vitae ullamcorper aliquam! Justo ligula dui. Eget neque, nullam luctus.",Accumsan potenti? Magnis eleifend dui metus. Aliquam sed elementum turpis duis neque etiam vestibulum.,Ipsum fermentum. Augue felis consequat iaculis purus augue at wisi? Metus! Luctus.,1,1,1,5,4,1,4,4,3,4,3,4,1,4,1,4,4,5,2,1,1,2,5,4,3,3,2,3,2,2,3,4,4,1,3,3,4,3,5,4,3,1,1,2,4,3,3,3,3,1,5,4,4,2,2,2,5,2,2,1,4,2,3,4,1,5,2,5,3,5,2,1,2,5,1,5,2,3,1,4,4,1,3,4,3,4,5,5,4,2,1,3,3,3,3,4,4,4,1,2,4,1,2,4,4,5,3,2,1,1,3,2,5,2,3,6,6,6,6,2,6,1,3,4,2,2,4,1,2,4,3,5,5,2,1,4,1,1,2,3,5,5,4,2,2,4,3,4,2,2,Risus integer sit accumsan ligula magna lectus platea! Vehicula per.,"Augue ultricies sem donec atque! Est rutrum aliquam pretium vivamus, ut vulputate integer.",Dolorem pede ipsum nullam luctus wisi eget nullam justo? Ac vitae ab aliquam est dolor.,"Pede ullamcorper, vitae vivamus dignissim, accusamus in dignissim. In tempor! Vel posuere.",Rhoncus? Montes turpis integer commodo montes? Tempus? Ridiculus sem. Tortor rutrum cras! Mi.,Orci aliquam facilisi quam potenti porttitor. Magna nonummy vitae vel dignissim a vestibulum.,Sit molestie porttitor donec arcu auctor dui consectetuer aenean magna vivamus ab.,Phasellus eros mattis. Aenean ante posuere. Integer wisi massa ligula diam? Per amet porta.,"Justo natoque, mauris consequat velit augue lacus lectus potenti aliquam euismod.",Tincidunt temporibus nulla ac convallis fusce. Natoque gravida pharetra dapibus vitae.
2019-07-10 19:52,2019-07-10 19:52,2,,100,1,1,2019-07-10 19:52,R_dbdkfI1xEjzX19H,,,,,48.4992981,-123.4002991,test,,Ligula augue. Accusamus! Auctor duis sem maecenas dictumst potenti scelerisque.,"Atque? Luctus vivamus? Ante wisi felis nibh ligula, dui etiam imperdiet felis tempor tempus natoque.",Venenatis porttitor! Sodales est tempus vestibulum sollicitudin integer imperdiet. Eu laoreet vulputate.,1,2,3,3,3,2,4,3,3,3,2,1,1,4,3,5,5,1,2,1,1,5,4,2,2,3,4,2,2,4,5,4,1,1,5,5,5,1,2,5,4,4,2,2,2,4,2,5,2,5,1,4,1,1,3,4,4,3,3,3,2,4,3,5,4,4,4,1,4,3,2,4,3,4,2,1,1,4,3,5,3,2,3,1,3,3,4,3,1,2,4,4,4,2,3,4,1,5,5,4,4,1,3,3,1,2,3,3,4,1,6,5,4,1,4,1,2,6,3,1,2,4,1,4,6,3,2,5,3,1,2,1,4,4,1,4,5,4,2,4,1,4,1,2,4,3,2,4,2,2,Morbi pretium suspendisse. Elit arcu justo pharetra platea mi aenean! Id ab curabitur.,Vel consequat posuere et dignissim consectetuer atque wisi? At. Wisi pharetra! Ullamcorper eleifend accumsan odio.,Aliquam elit metus! Quam phasellus montes eros tortor maecenas non.,Bibendum maecenas ligula praesent vestibulum? Placerat phasellus imperdiet tincidunt at! Placerat massa maecenas consequat orci.,"Dui magnis dapibus, porta ridiculus wisi sapien leo temporibus dapibus elit integer dapibus volutpat.","Donec ipsum nunc. In egestas sem, phasellus luctus tortor elementum quam. Mattis.",Imperdiet odio elementum cras pretium aliquam sollicitudin nec tortor mauris suscipit tortor.,"Imperdiet eleifend! Nulla suscipit, ante pellentesque lacus wisi? Montes, sagittis montes sagittis risus.",Ab duis orci! Odio vitae ullamcorper primis montes. Integer eu ultrices aenean velit.,Metus malesuada egestas sed pretium placerat placerat massa turpis enim. Ante! Interdum fermentum. Vivamus scelerisque.
2019-07-10 19:52,2019-07-10 19:52,2,,100,0,1,2019-07-10 19:52,R_57wpXTha6ZcnTgN,,,,,48.4992981,-123.4002991,test,,"Ante potenti elementum, purus accusamus ipsum elementum dapibus per lacus.",Iaculis blandit ligula ultricies duis! Dignissim. Gravida bibendum viverra lacus dolorem. Dictumst.,Tellus odio imperdiet! Metus. Praesent vel laoreet blandit facilisis metus atque fermentum accumsan consequat.,1,2,3,4,4,4,3,3,3,4,2,2,4,3,2,4,4,1,1,4,2,4,4,1,5,1,2,1,3,1,5,5,5,3,1,3,1,1,4,2,1,1,1,5,5,3,5,4,1,2,5,4,3,5,1,4,4,5,1,2,4,1,5,1,4,1,5,3,5,1,4,2,5,1,3,4,5,2,2,5,2,5,4,3,5,4,1,4,1,3,3,1,1,3,5,5,5,4,2,5,1,5,2,2,5,5,4,2,4,3,1,5,5,3,6,1,3,3,6,2,4,4,3,5,3,2,4,2,1,1,4,2,4,5,5,5,4,2,2,2,3,4,3,5,3,1,3,2,1,2,Id platea integer pretium ipsum fusce? Ab ultricies dignissim sodales nunc justo tortor fusce ligula.,Enim lorem suspendisse? Dui commodo tempus a est sodales vestibulum aenean.,"Urna auctor vestibulum cras interdum consectetuer wisi est fringilla placerat, lacus.",Turpis sagittis velit amet laoreet ab ridiculus. Est ullamcorper turpis. Vivamus sagittis et morbi donec.,Rutrum aliquet vestibulum dolorem cursus placerat est rutrum urna est malesuada at? Fermentum.,Tortor in quis gravida ac vestibulum tempora ultrices nunc fermentum.,Maecenas purus. Iaculis eget pretium! Suscipit vivamus enim? Suspendisse volutpat.,"Posuere iaculis bibendum dolor sem vel porta maecenas consectetuer, rutrum lectus.",Dignissim massa amet magnis luctus bibendum faucibus ab cras sit ultricies cursus! Quam.,Tempus? Nulla? Nunc accusamus ultrices tempor ipsum porttitor. Elit malesuada ullamcorper natoque quis! Porttitor.
2019-07-10 19:52,2019-07-10 19:52,2,,100,0,1,2019-07-10 19:52,R_3rDI7PPIer1hE2h,,,,,48.4992981,-123.4002991,test,,Convallis dapibus? Natoque atque? Ante! Proin tempor aliquet accusamus enim euismod.,"Urna tortor tincidunt faucibus accusamus dapibus facilisis leo euismod dui, eget venenatis? Vitae.",Ante dictumst sem ante atque augue sem sed bibendum potenti.,1,4,1,4,2,1,3,2,1,3,1,2,4,3,2,1,5,2,2,2,1,4,4,3,2,1,3,1,4,2,5,5,2,4,5,3,3,5,5,5,5,3,4,1,4,3,1,3,1,3,1,2,1,4,1,5,4,2,4,2,3,5,2,4,2,1,1,3,3,5,2,5,5,5,4,5,5,1,2,1,5,5,2,2,3,1,5,3,5,5,5,3,1,1,5,1,4,3,1,1,4,5,1,3,5,2,1,4,5,2,4,2,4,6,2,1,1,5,5,1,6,5,5,4,2,3,6,1,1,4,5,2,3,5,4,1,5,3,1,5,2,5,2,5,1,5,1,1,1,1,Suspendisse dolor! Accusamus enim donec vestibulum proin lectus natoque facilisis.,Odio id ridiculus phasellus bibendum euismod! Purus dictumst pharetra neque. In montes. Erat facilisis.,Suspendisse ridiculus temporibus vehicula eu potenti dapibus dui? Mauris sed metus imperdiet.,"Sed tortor non ab dapibus volutpat a vitae, elit nunc tempor.",Laoreet nullam porta mauris! Cursus? Cras accumsan convallis aliquam non.,"Per bibendum eu accumsan nullam malesuada sapien gravida aliquam justo! Nulla commodo primis, lorem.",Vitae aliquam metus porttitor. Commodo porta phasellus erat ipsum ac facilisis? Facilisis quis faucibus fusce.,Pretium wisi quis sagittis placerat erat sapien posuere. Atque id viverra vehicula quis consequat eu.,Erat! Primis tempor leo magna? Blandit massa est sollicitudin quis leo. Montes non.,Tempus. Aliquam tellus justo magnis egestas vitae sollicitudin vestibulum pede.
2019-07-10 19:52,2019-07-10 19:52,2,,100,1,1,2019-07-10 19:52,R_3vFEMd87Jk6kXVr,,,,,48.4992981,-123.4002991,test,,Felis maecenas sem nunc lorem praesent dictumst at. Sit. Tellus dolorem mi nec lacus orci.,"Pellentesque dui elementum in facilisi, culpa tincidunt dapibus morbi? Vivamus.",Eu auctor vel mattis. Arcu lectus! Massa? Luctus porttitor vivamus ut euismod duis diam elementum.,1,2,1,2,2,5,5,2,4,3,3,5,4,1,1,1,2,2,3,4,1,4,2,3,4,3,3,2,3,3,5,1,1,1,4,2,1,5,4,2,5,3,2,1,4,1,2,2,2,5,3,4,2,4,4,3,1,4,1,3,1,4,1,4,1,3,4,4,1,3,4,5,1,5,1,4,1,3,1,3,5,2,5,4,5,2,5,3,3,4,1,5,1,3,3,1,5,2,3,3,4,3,4,3,2,5,5,3,4,6,5,6,4,2,5,3,3,2,2,1,2,4,4,5,1,4,3,1,3,2,2,4,3,1,2,2,5,5,4,4,4,5,4,2,4,5,5,1,2,2,Nulla dolor ligula non odio tempora imperdiet sed faucibus magna praesent! Venenatis facilisis.,Posuere interdum ante. Arcu dapibus laoreet fringilla sit id aliquam at dolor leo.,Volutpat tortor pharetra maecenas phasellus sapien augue molestie interdum lorem fringilla convallis vulputate sollicitudin.,"Vivamus! In sem temporibus quam morbi vitae augue sollicitudin nulla mi? Commodo? Gravida vehicula, sit.",Egestas? Porta culpa nec pede vulputate. Risus porttitor consequat maecenas.,"Maecenas sagittis, sapien sollicitudin eget! Facilisi neque sit ligula id sagittis pede phasellus.","Quis lectus imperdiet bibendum venenatis? Gravida cursus, mauris mi accumsan.",Temporibus et montes quis. Venenatis? Auctor! Turpis eget tempora eleifend malesuada tempor ab montes.,"Pretium ullamcorper natoque sagittis duis placerat dictumst, dolorem cursus convallis rutrum gravida. Auctor.","Ridiculus at, metus ligula ante atque suspendisse maecenas? Luctus id nunc integer."
